Order_ID,Customer_ID,Region,Category,Sub_Category,Product_Name,Quantity,Unit_Price,Discount,Order_Date,Ship_Mode,Payment_Method,Sales,Profit
ORD104078,CUST2022,East,Books,Chair,Product_4078,7,320.64,0.02,2021-06-19 22:00:00,Standard,Net Banking,2199.5904,192.43
ORD104079,CUST1923,North,Grocery,Shoes,Product_4079,4,410.34,0.28,2021-06-19 23:00:00,Same Day,Net Banking,1181.7792,182.76
ORD104080,CUST3371,North,Sports,Textbook,Product_4080,5,1080.51,0.01,2021-06-20 00:00:00,Express,Cash,5348.5245,1119.67
ORD104081,CUST2011,Central,Books,Football,Product_4081,8,1951.66,0.05,2021-06-20 01:00:00,Same Day,Net Banking,14832.616,743.56
ORD104082,CUST1135,Central,Grocery,Laptop,Product_4082,7,1199.39,0.27,2021-06-20 02:00:00,Standard,Debit Card,6128.8829000000005,1166.99
ORD104083,CUST3335,Central,Clothing,Shirt,Product_4083,7,1069.24,0.17,2021-06-20 03:00:00,Express,UPI,6212.2844,641.73
ORD104084,CUST2455,West,Books,Cricket,Product_4084,8,1363.04,0.24,2021-06-20 04:00:00,Standard,Debit Card,8287.2832,695.68
ORD104085,CUST1612,Central,Grocery,Novel,Product_4085,3,194.16,0.0,2021-06-20 05:00:00,Express,Debit Card,582.48,61.07
ORD104086,CUST1893,North,Clothing,Novel,Product_4086,3,1639.94,0.13,2021-06-20 06:00:00,Standard,Cash,4280.243399999999,1041.65
ORD104087,CUST2215,Central,Electronics,Cricket,Product_4087,2,1311.42,0.3,2021-06-20 07:00:00,Express,Net Banking,1835.988,419.32
ORD104088,CUST1625,South,Clothing,Chair,Product_4088,1,383.82,0.17,2021-06-20 08:00:00,Express,Net Banking,318.57059999999996,29.55
ORD104089,CUST3209,Central,Clothing,Football,Product_4089,6,1279.9,0.25,2021-06-20 09:00:00,Express,Net Banking,5759.55,422.78
ORD104090,CUST1166,West,Sports,Football,Product_4090,6,1212.61,0.29,2021-06-20 10:00:00,Same Day,Debit Card,5165.718599999999,634.51
ORD104091,CUST1367,South,Grocery,Cricket,Product_4091,8,176.46,0.21,2021-06-20 11:00:00,Standard,UPI,1115.2272,187.88
ORD104092,CUST2601,North,Books,Shoes,Product_4092,6,570.52,0.1,2021-06-20 12:00:00,Standard,UPI,3080.808,688.34
ORD104093,CUST1267,North,Sports,Novel,Product_4093,6,812.34,0.09,2021-06-20 13:00:00,Express,Debit Card,4435.3764,1078.76
ORD104094,CUST1461,East,Furniture,Table,Product_4094,1,527.53,0.02,2021-06-20 14:00:00,Same Day,Credit Card,516.9793999999999,103.52
ORD104095,CUST2500,South,Clothing,Football,Product_4095,7,524.17,0.13,2021-06-20 15:00:00,Express,Debit Card,3192.1953,542.04
ORD104096,CUST3832,East,Furniture,Chair,Product_4096,7,1167.25,0.27,2021-06-20 16:00:00,Standard,Net Banking,5964.6475,468.02
ORD104097,CUST3818,South,Sports,Cricket,Product_4097,9,968.18,0.14,2021-06-20 17:00:00,Standard,Debit Card,7493.713199999999,485.64
ORD104098,CUST1564,South,Grocery,Table,Product_4098,7,1351.22,0.27,2021-06-20 18:00:00,Express,Credit Card,6904.734200000001,1168.32
ORD104099,CUST2667,West,Sports,Snacks,Product_4099,8,1914.99,0.25,2021-06-20 19:00:00,Express,Debit Card,11489.94,1813.26
ORD104100,CUST3909,East,Grocery,Novel,Product_4100,4,1338.08,0.3,2021-06-20 20:00:00,Express,Net Banking,3746.6239999999993,821.33
ORD104101,CUST2324,West,Grocery,Mobile,Product_4101,9,1185.09,0.28,2021-06-20 21:00:00,Standard,Cash,7679.383199999999,879.45
ORD104102,CUST2318,South,Electronics,Table,Product_4102,1,1702.74,0.21,2021-06-20 22:00:00,Express,UPI,1345.1646,77.94
ORD104103,CUST3967,North,Clothing,Football,Product_4103,8,1282.54,0.26,2021-06-20 23:00:00,Express,Credit Card,7592.636799999999,1023.04
ORD104104,CUST2334,South,Sports,Mobile,Product_4104,3,372.84,0.22,2021-06-21 00:00:00,Standard,Cash,872.4456,212.73
ORD104105,CUST3343,West,Grocery,Football,Product_4105,1,663.76,0.21,2021-06-21 01:00:00,Express,UPI,524.3704,109.65
ORD104106,CUST3274,East,Sports,Chair,Product_4106,2,1480.05,0.21,2021-06-21 02:00:00,Same Day,Cash,2338.479,132.72
ORD104107,CUST1280,East,Sports,Rice,Product_4107,6,1489.85,0.22,2021-06-21 03:00:00,Standard,Debit Card,6972.497999999999,1568.36
ORD104108,CUST2258,West,Grocery,Textbook,Product_4108,5,1974.67,0.11,2021-06-21 04:00:00,Express,Debit Card,8787.281500000001,1268.34
ORD104109,CUST3804,East,Books,Table,Product_4109,3,1272.6,0.13,2021-06-21 05:00:00,Express,UPI,3321.486,408.39
ORD104110,CUST3120,Central,Furniture,Mobile,Product_4110,9,1804.11,0.09,2021-06-21 06:00:00,Standard,UPI,14775.6609,1763.44
ORD104111,CUST2145,North,Clothing,Chair,Product_4111,8,156.43,0.04,2021-06-21 07:00:00,Standard,Debit Card,1201.3824,203.07
ORD104112,CUST1412,North,Clothing,Football,Product_4112,3,1154.13,0.14,2021-06-21 08:00:00,Same Day,Debit Card,2977.6554,464.87
ORD104113,CUST1151,North,Books,Table,Product_4113,2,1843.7,0.27,2021-06-21 09:00:00,Express,UPI,2691.802,488.09
ORD104114,CUST2881,East,Electronics,Chair,Product_4114,8,610.13,0.2,2021-06-21 10:00:00,Express,UPI,3904.8320000000003,643.24
ORD104115,CUST2586,East,Books,Novel,Product_4115,5,352.01,0.02,2021-06-21 11:00:00,Express,UPI,1724.849,135.9
ORD104116,CUST2547,South,Electronics,Football,Product_4116,9,733.49,0.24,2021-06-21 12:00:00,Standard,Net Banking,5017.0716,508.97
ORD104117,CUST1215,South,Electronics,Rice,Product_4117,1,1594.86,0.28,2021-06-21 13:00:00,Standard,Net Banking,1148.2992,250.57
ORD104118,CUST2394,North,Books,Rice,Product_4118,3,215.17,0.25,2021-06-21 14:00:00,Standard,Debit Card,484.1325,88.43
ORD104119,CUST1367,Central,Clothing,Laptop,Product_4119,5,1220.66,0.22,2021-06-21 15:00:00,Express,Net Banking,4760.5740000000005,664.96
ORD104120,CUST2892,South,Furniture,Textbook,Product_4120,2,314.48,0.05,2021-06-21 16:00:00,Express,Credit Card,597.5120000000001,51.7
ORD104121,CUST1942,South,Clothing,Shirt,Product_4121,3,899.29,0.1,2021-06-21 17:00:00,Standard,Debit Card,2428.083,125.14
ORD104122,CUST3124,East,Clothing,Textbook,Product_4122,4,1933.66,0.17,2021-06-21 18:00:00,Same Day,Credit Card,6419.7512,721.44
ORD104123,CUST3566,Central,Clothing,Chair,Product_4123,4,430.53,0.02,2021-06-21 19:00:00,Express,Cash,1687.6775999999998,102.9
ORD104124,CUST3369,North,Books,Shirt,Product_4124,9,116.33,0.03,2021-06-21 20:00:00,Same Day,Credit Card,1015.5609,148.74
ORD104125,CUST2931,South,Books,Laptop,Product_4125,1,883.05,0.28,2021-06-21 21:00:00,Standard,Cash,635.7959999999999,136.29
ORD104126,CUST2928,Central,Books,Shoes,Product_4126,9,1176.51,0.21,2021-06-21 22:00:00,Express,Credit Card,8364.9861,895.72
ORD104127,CUST3107,Central,Clothing,Table,Product_4127,9,630.16,0.08,2021-06-21 23:00:00,Same Day,Cash,5217.7248,1145.56
ORD104128,CUST1093,North,Furniture,Novel,Product_4128,6,1106.45,0.1,2021-06-22 00:00:00,Express,Cash,5974.830000000001,1140.67
ORD104129,CUST2925,Central,Electronics,Football,Product_4129,1,1909.13,0.12,2021-06-22 01:00:00,Same Day,Debit Card,1680.0344,126.09
ORD104130,CUST2184,Central,Sports,Cricket,Product_4130,6,657.95,0.02,2021-06-22 02:00:00,Express,UPI,3868.746,692.17
ORD104131,CUST1715,Central,Electronics,Shirt,Product_4131,8,653.38,0.22,2021-06-22 03:00:00,Same Day,UPI,4077.0912000000003,327.54
ORD104132,CUST1625,South,Electronics,Shirt,Product_4132,5,991.4,0.05,2021-06-22 04:00:00,Same Day,Debit Card,4709.15,852.16
ORD104133,CUST1689,North,Sports,Chair,Product_4133,5,1054.87,0.24,2021-06-22 05:00:00,Standard,Cash,4008.506,314.84
ORD104134,CUST1281,Central,Clothing,Table,Product_4134,1,52.66,0.25,2021-06-22 06:00:00,Standard,UPI,39.495,5.08
ORD104135,CUST2690,Central,Furniture,Chair,Product_4135,1,1250.96,0.19,2021-06-22 07:00:00,Same Day,UPI,1013.2776000000001,165.49
ORD104136,CUST1550,South,Furniture,Rice,Product_4136,8,1994.85,0.23,2021-06-22 08:00:00,Express,Credit Card,12288.276,738.22
ORD104137,CUST2974,North,Electronics,Novel,Product_4137,5,619.42,0.05,2021-06-22 09:00:00,Same Day,Net Banking,2942.245,237.33
ORD104138,CUST2773,East,Sports,Shirt,Product_4138,8,1280.08,0.17,2021-06-22 10:00:00,Express,Debit Card,8499.731199999998,969.66
ORD104139,CUST1369,South,Grocery,Table,Product_4139,2,59.01,0.2,2021-06-22 11:00:00,Express,Net Banking,94.416,13.45
ORD104140,CUST1472,North,Clothing,Snacks,Product_4140,4,1228.44,0.2,2021-06-22 12:00:00,Express,Cash,3931.0080000000003,871.49
ORD104141,CUST2933,Central,Electronics,Shoes,Product_4141,9,921.78,0.04,2021-06-22 13:00:00,Express,Credit Card,7964.1792000000005,696.5
ORD104142,CUST1751,North,Furniture,Football,Product_4142,3,1084.07,0.1,2021-06-22 14:00:00,Standard,UPI,2926.989,349.76
ORD104143,CUST2533,North,Books,Laptop,Product_4143,6,1110.61,0.1,2021-06-22 15:00:00,Same Day,Credit Card,5997.294,870.54
ORD104144,CUST2795,North,Books,Shoes,Product_4144,7,395.06,0.17,2021-06-22 16:00:00,Express,Debit Card,2295.2986,250.54
ORD104145,CUST1739,East,Sports,Laptop,Product_4145,3,1551.44,0.23,2021-06-22 17:00:00,Standard,Cash,3583.8264,627.71
ORD104146,CUST3132,North,Sports,Shirt,Product_4146,1,1133.17,0.17,2021-06-22 18:00:00,Express,Credit Card,940.5311,95.3
ORD104147,CUST2812,East,Electronics,Shoes,Product_4147,2,576.88,0.23,2021-06-22 19:00:00,Express,Credit Card,888.3952,181.65
ORD104148,CUST1437,Central,Grocery,Shoes,Product_4148,7,1877.89,0.03,2021-06-22 20:00:00,Standard,Credit Card,12750.8731,1925.77
ORD104149,CUST2228,East,Furniture,Football,Product_4149,7,74.91,0.26,2021-06-22 21:00:00,Standard,UPI,388.0338,26.1
ORD104150,CUST1304,Central,Electronics,Cricket,Product_4150,1,1465.58,0.16,2021-06-22 22:00:00,Express,Cash,1231.0872,215.93
ORD104151,CUST2776,Central,Grocery,Football,Product_4151,7,793.41,0.01,2021-06-22 23:00:00,Same Day,UPI,5498.3313,900.89
ORD104152,CUST3657,East,Sports,Chair,Product_4152,6,1068.96,0.19,2021-06-23 00:00:00,Standard,Credit Card,5195.145600000001,611.57
ORD104153,CUST3965,South,Books,Cricket,Product_4153,6,618.44,0.16,2021-06-23 01:00:00,Same Day,UPI,3116.9376,162.8
ORD104154,CUST2398,West,Clothing,Shoes,Product_4154,7,676.44,0.07,2021-06-23 02:00:00,Express,UPI,4403.6244,396.94
ORD104155,CUST1809,North,Books,Cricket,Product_4155,7,79.57,0.23,2021-06-23 03:00:00,Express,Debit Card,428.88230000000004,56.24
ORD104156,CUST2156,West,Furniture,Novel,Product_4156,1,1473.2,0.28,2021-06-23 04:00:00,Express,Net Banking,1060.704,95.45
ORD104157,CUST2481,North,Furniture,Cricket,Product_4157,5,1436.06,0.1,2021-06-23 05:00:00,Express,Net Banking,6462.2699999999995,1069.49
ORD104158,CUST1211,North,Books,Chair,Product_4158,8,1326.0,0.15,2021-06-23 06:00:00,Express,Debit Card,9016.8,1735.42
ORD104159,CUST3482,Central,Books,Table,Product_4159,8,1762.0,0.04,2021-06-23 07:00:00,Express,Debit Card,13532.16,2993.36
ORD104160,CUST1034,North,Grocery,Shirt,Product_4160,3,1807.47,0.28,2021-06-23 08:00:00,Same Day,UPI,3904.1351999999997,700.39
ORD104161,CUST3312,North,Electronics,Table,Product_4161,3,1135.07,0.1,2021-06-23 09:00:00,Standard,UPI,3064.6890000000003,575.55
ORD104162,CUST1658,East,Sports,Shirt,Product_4162,7,1385.41,0.06,2021-06-23 10:00:00,Express,Cash,9115.997800000001,1565.11
ORD104163,CUST2829,West,Grocery,Table,Product_4163,4,71.45,0.14,2021-06-23 11:00:00,Standard,Net Banking,245.788,60.73
ORD104164,CUST2399,East,Clothing,Table,Product_4164,6,1700.37,0.01,2021-06-23 12:00:00,Same Day,UPI,10100.1978,1032.24
ORD104165,CUST3560,North,Books,Laptop,Product_4165,9,1642.01,0.08,2021-06-23 13:00:00,Express,Cash,13595.8428,1403.79
ORD104166,CUST2430,Central,Clothing,Cricket,Product_4166,2,89.48,0.02,2021-06-23 14:00:00,Express,Net Banking,175.3808,13.2
ORD104167,CUST1613,East,Clothing,Rice,Product_4167,2,1108.51,0.04,2021-06-23 15:00:00,Standard,Cash,2128.3392,313.16
ORD104168,CUST1732,East,Grocery,Chair,Product_4168,6,1817.98,0.03,2021-06-23 16:00:00,Standard,Cash,10580.643600000001,732.52
ORD104169,CUST1910,South,Sports,Table,Product_4169,3,403.71,0.26,2021-06-23 17:00:00,Standard,Debit Card,896.2361999999999,93.23
ORD104170,CUST3447,North,Furniture,Shoes,Product_4170,1,737.66,0.28,2021-06-23 18:00:00,Express,Credit Card,531.1152,77.83
ORD104171,CUST2716,Central,Electronics,Snacks,Product_4171,2,695.55,0.14,2021-06-23 19:00:00,Standard,Credit Card,1196.346,288.94
ORD104172,CUST1655,East,Furniture,Laptop,Product_4172,7,744.08,0.19,2021-06-23 20:00:00,Standard,Credit Card,4218.9336,1024.2
ORD104173,CUST2510,East,Sports,Snacks,Product_4173,4,131.68,0.21,2021-06-23 21:00:00,Same Day,Cash,416.10880000000003,82.7
ORD104174,CUST1095,Central,Furniture,Mobile,Product_4174,2,594.08,0.12,2021-06-23 22:00:00,Express,UPI,1045.5808000000002,133.68
ORD104175,CUST3754,North,Books,Football,Product_4175,8,624.97,0.11,2021-06-23 23:00:00,Express,Credit Card,4449.7864,992.45
ORD104176,CUST2811,South,Books,Mobile,Product_4176,4,1738.45,0.2,2021-06-24 00:00:00,Express,UPI,5563.040000000001,1252.19
ORD104177,CUST1420,East,Grocery,Shirt,Product_4177,4,736.63,0.11,2021-06-24 01:00:00,Standard,Net Banking,2622.4028,608.5
ORD104178,CUST3773,South,Clothing,Table,Product_4178,2,922.07,0.17,2021-06-24 02:00:00,Same Day,Credit Card,1530.6362,272.46
ORD104179,CUST2074,West,Sports,Chair,Product_4179,1,792.44,0.15,2021-06-24 03:00:00,Standard,Cash,673.5740000000001,60.86
ORD104180,CUST3128,North,Sports,Shoes,Product_4180,1,285.31,0.16,2021-06-24 04:00:00,Express,Debit Card,239.66039999999998,16.35
ORD104181,CUST3783,West,Furniture,Rice,Product_4181,3,1981.2,0.25,2021-06-24 05:00:00,Standard,Cash,4457.700000000001,1038.44
ORD104182,CUST1961,West,Grocery,Rice,Product_4182,6,1660.36,0.21,2021-06-24 06:00:00,Express,UPI,7870.106400000001,480.94
ORD104183,CUST3019,West,Furniture,Laptop,Product_4183,7,1104.79,0.29,2021-06-24 07:00:00,Standard,Net Banking,5490.806299999999,599.48
ORD104184,CUST2947,North,Furniture,Laptop,Product_4184,9,978.91,0.24,2021-06-24 08:00:00,Standard,Cash,6695.7444000000005,986.9
ORD104185,CUST3039,North,Sports,Laptop,Product_4185,5,1316.05,0.04,2021-06-24 09:00:00,Express,Debit Card,6317.04,343.62
ORD104186,CUST1449,Central,Furniture,Laptop,Product_4186,9,686.54,0.22,2021-06-24 10:00:00,Standard,Debit Card,4819.5108,1115.15
ORD104187,CUST3637,South,Clothing,Cricket,Product_4187,8,148.05,0.2,2021-06-24 11:00:00,Express,Net Banking,947.5200000000001,101.79
ORD104188,CUST2897,South,Furniture,Table,Product_4188,1,838.42,0.19,2021-06-24 12:00:00,Standard,Credit Card,679.1202000000001,37.83
ORD104189,CUST1126,Central,Clothing,Novel,Product_4189,3,1968.76,0.14,2021-06-24 13:00:00,Standard,Cash,5079.400799999999,1263.34
ORD104190,CUST2857,Central,Sports,Snacks,Product_4190,8,405.58,0.02,2021-06-24 14:00:00,Standard,Cash,3179.7472,357.02
ORD104191,CUST1341,West,Grocery,Table,Product_4191,9,1079.03,0.29,2021-06-24 15:00:00,Express,Debit Card,6895.0017,1553.81
ORD104192,CUST3048,Central,Books,Novel,Product_4192,4,66.62,0.26,2021-06-24 16:00:00,Standard,UPI,197.1952,27.74
ORD104193,CUST3505,East,Clothing,Table,Product_4193,6,287.96,0.15,2021-06-24 17:00:00,Standard,Cash,1468.5959999999998,268.2
ORD104194,CUST1993,South,Grocery,Mobile,Product_4194,4,1195.02,0.05,2021-06-24 18:00:00,Same Day,Debit Card,4541.076,446.02
ORD104195,CUST1813,Central,Grocery,Chair,Product_4195,9,629.96,0.25,2021-06-24 19:00:00,Same Day,UPI,4252.2300000000005,640.28
ORD104196,CUST2461,East,Clothing,Shoes,Product_4196,2,1816.08,0.13,2021-06-24 20:00:00,Express,Credit Card,3159.9791999999998,320.83
ORD104197,CUST2086,East,Sports,Shirt,Product_4197,6,842.03,0.12,2021-06-24 21:00:00,Express,Credit Card,4445.9184000000005,1067.98
ORD104198,CUST1415,East,Electronics,Chair,Product_4198,3,455.67,0.2,2021-06-24 22:00:00,Express,Debit Card,1093.608,68.01
ORD104199,CUST1965,East,Grocery,Laptop,Product_4199,4,1113.9,0.23,2021-06-24 23:00:00,Express,Debit Card,3430.8120000000004,360.01
ORD104200,CUST1176,West,Grocery,Snacks,Product_4200,2,1600.2,0.02,2021-06-25 00:00:00,Standard,Credit Card,3136.392,717.05
ORD104201,CUST2504,East,Sports,Mobile,Product_4201,8,87.87,0.23,2021-06-25 01:00:00,Standard,Debit Card,541.2792000000001,79.03
ORD104202,CUST3499,West,Sports,Textbook,Product_4202,8,1035.76,0.22,2021-06-25 02:00:00,Express,Net Banking,6463.1424,1098.84
ORD104203,CUST3390,West,Furniture,Cricket,Product_4203,1,1558.18,0.18,2021-06-25 03:00:00,Express,Cash,1277.7076000000002,230.42
ORD104204,CUST2120,East,Sports,Snacks,Product_4204,6,252.0,0.1,2021-06-25 04:00:00,Same Day,Net Banking,1360.8,87.34
ORD104205,CUST2588,South,Grocery,Mobile,Product_4205,1,1810.46,0.05,2021-06-25 05:00:00,Express,UPI,1719.937,92.1
ORD104206,CUST2447,East,Clothing,Football,Product_4206,6,565.81,0.03,2021-06-25 06:00:00,Same Day,Debit Card,3293.0141999999996,782.32
ORD104207,CUST3816,East,Electronics,Textbook,Product_4207,7,382.68,0.0,2021-06-25 07:00:00,Express,Debit Card,2678.76,279.4
ORD104208,CUST3260,East,Furniture,Cricket,Product_4208,2,1199.05,0.06,2021-06-25 08:00:00,Express,UPI,2254.214,284.17
ORD104209,CUST2310,South,Clothing,Laptop,Product_4209,9,391.31,0.12,2021-06-25 09:00:00,Standard,Cash,3099.1752,577.74
ORD104210,CUST2145,North,Electronics,Shirt,Product_4210,8,1375.42,0.07,2021-06-25 10:00:00,Express,Credit Card,10233.1248,995.28
ORD104211,CUST2902,North,Electronics,Laptop,Product_4211,9,1005.7,0.09,2021-06-25 11:00:00,Same Day,Net Banking,8236.683,1619.45
ORD104212,CUST2808,West,Electronics,Snacks,Product_4212,4,264.41,0.12,2021-06-25 12:00:00,Standard,Cash,930.7232000000001,131.84
ORD104213,CUST3492,West,Books,Laptop,Product_4213,4,1829.36,0.09,2021-06-25 13:00:00,Same Day,Credit Card,6658.8704,1473.75
ORD104214,CUST2240,South,Clothing,Football,Product_4214,8,1362.75,0.22,2021-06-25 14:00:00,Express,Credit Card,8503.56,898.9
ORD104215,CUST1147,Central,Furniture,Laptop,Product_4215,1,1114.69,0.15,2021-06-25 15:00:00,Standard,Debit Card,947.4865,86.0
ORD104216,CUST1472,North,Furniture,Mobile,Product_4216,8,779.96,0.01,2021-06-25 16:00:00,Same Day,UPI,6177.2832,1336.38
ORD104217,CUST2261,West,Electronics,Rice,Product_4217,7,312.98,0.07,2021-06-25 17:00:00,Express,Debit Card,2037.4998,234.85
ORD104218,CUST1621,North,Clothing,Textbook,Product_4218,7,1429.66,0.21,2021-06-25 18:00:00,Same Day,UPI,7906.019800000001,1046.55
ORD104219,CUST2850,South,Books,Laptop,Product_4219,9,1636.63,0.09,2021-06-25 19:00:00,Express,Debit Card,13403.999700000002,2797.97
ORD104220,CUST2125,South,Electronics,Football,Product_4220,7,295.35,0.28,2021-06-25 20:00:00,Same Day,Net Banking,1488.564,263.65
ORD104221,CUST2173,Central,Sports,Table,Product_4221,2,1014.41,0.21,2021-06-25 21:00:00,Express,Debit Card,1602.7678,221.74
ORD104222,CUST2073,Central,Furniture,Table,Product_4222,1,995.45,0.09,2021-06-25 22:00:00,Same Day,Net Banking,905.8595,90.57
ORD104223,CUST2836,South,Grocery,Shirt,Product_4223,1,732.33,0.15,2021-06-25 23:00:00,Standard,Cash,622.4805,126.26
ORD104224,CUST3755,West,Electronics,Shirt,Product_4224,7,1589.22,0.2,2021-06-26 00:00:00,Express,Cash,8899.632000000001,766.14
ORD104225,CUST3001,North,Sports,Textbook,Product_4225,5,244.08,0.06,2021-06-26 01:00:00,Express,Debit Card,1147.176,270.34
ORD104226,CUST1627,East,Furniture,Shirt,Product_4226,4,449.79,0.07,2021-06-26 02:00:00,Same Day,Cash,1673.2187999999999,133.96
ORD104227,CUST1885,Central,Books,Chair,Product_4227,5,53.13,0.15,2021-06-26 03:00:00,Express,Credit Card,225.8025,47.64
ORD104228,CUST3814,East,Clothing,Shoes,Product_4228,6,777.32,0.28,2021-06-26 04:00:00,Standard,Net Banking,3358.0224,452.83
ORD104229,CUST3794,West,Furniture,Shirt,Product_4229,6,617.8,0.1,2021-06-26 05:00:00,Same Day,UPI,3336.12,290.91
ORD104230,CUST2888,Central,Clothing,Laptop,Product_4230,1,1740.64,0.12,2021-06-26 06:00:00,Same Day,Net Banking,1531.7632,199.86
ORD104231,CUST3365,East,Clothing,Shirt,Product_4231,2,1504.33,0.06,2021-06-26 07:00:00,Same Day,Debit Card,2828.1403999999998,266.72
ORD104232,CUST2564,West,Books,Shoes,Product_4232,3,214.72,0.18,2021-06-26 08:00:00,Standard,Cash,528.2112,40.78
ORD104233,CUST2366,North,Books,Chair,Product_4233,4,1494.86,0.22,2021-06-26 09:00:00,Standard,Cash,4663.9632,456.28
ORD104234,CUST2964,West,Electronics,Shoes,Product_4234,6,1367.03,0.13,2021-06-26 10:00:00,Express,Credit Card,7135.8966,1594.73
ORD104235,CUST1007,Central,Electronics,Snacks,Product_4235,9,599.36,0.23,2021-06-26 11:00:00,Same Day,Cash,4153.5648,295.69
ORD104236,CUST1422,South,Furniture,Shirt,Product_4236,2,80.15,0.09,2021-06-26 12:00:00,Standard,Debit Card,145.87300000000002,35.67
ORD104237,CUST1274,North,Books,Textbook,Product_4237,8,274.57,0.21,2021-06-26 13:00:00,Express,Debit Card,1735.2824,88.5
ORD104238,CUST2889,East,Sports,Shirt,Product_4238,9,537.39,0.08,2021-06-26 14:00:00,Standard,UPI,4449.5892,808.26
ORD104239,CUST3711,Central,Furniture,Shirt,Product_4239,2,1642.41,0.23,2021-06-26 15:00:00,Standard,Net Banking,2529.3114,559.74
ORD104240,CUST1637,South,Grocery,Snacks,Product_4240,9,957.36,0.25,2021-06-26 16:00:00,Standard,Net Banking,6462.18,1530.19
ORD104241,CUST3251,West,Clothing,Shoes,Product_4241,7,1840.87,0.24,2021-06-26 17:00:00,Express,Net Banking,9793.4284,771.69
ORD104242,CUST1112,South,Clothing,Mobile,Product_4242,9,1588.84,0.06,2021-06-26 18:00:00,Standard,UPI,13441.586399999998,2549.09
ORD104243,CUST2056,Central,Electronics,Laptop,Product_4243,6,609.86,0.21,2021-06-26 19:00:00,Standard,UPI,2890.7364000000002,206.6
ORD104244,CUST1626,Central,Sports,Football,Product_4244,2,1698.46,0.16,2021-06-26 20:00:00,Standard,UPI,2853.4128,343.9
ORD104245,CUST1774,South,Books,Laptop,Product_4245,8,277.61,0.3,2021-06-26 21:00:00,Same Day,Credit Card,1554.616,305.3
ORD104246,CUST3641,West,Books,Shirt,Product_4246,9,120.43,0.11,2021-06-26 22:00:00,Standard,UPI,964.6443000000002,114.98
ORD104247,CUST3557,South,Electronics,Chair,Product_4247,8,1236.65,0.23,2021-06-26 23:00:00,Same Day,Cash,7617.764000000001,858.33
ORD104248,CUST2196,Central,Grocery,Snacks,Product_4248,2,716.4,0.11,2021-06-27 00:00:00,Standard,Credit Card,1275.192,93.36
ORD104249,CUST1528,Central,Furniture,Textbook,Product_4249,8,692.38,0.12,2021-06-27 01:00:00,Same Day,Cash,4874.3552,308.49
ORD104250,CUST2453,East,Furniture,Mobile,Product_4250,3,1390.06,0.03,2021-06-27 02:00:00,Standard,Net Banking,4045.0746000000004,295.52
ORD104251,CUST3300,East,Sports,Cricket,Product_4251,3,1707.7,0.07,2021-06-27 03:00:00,Same Day,Debit Card,4764.483,1072.46
ORD104252,CUST3038,North,Electronics,Mobile,Product_4252,9,678.24,0.05,2021-06-27 04:00:00,Same Day,Net Banking,5798.951999999999,302.94
ORD104253,CUST1914,Central,Electronics,Football,Product_4253,9,683.78,0.05,2021-06-27 05:00:00,Same Day,UPI,5846.3189999999995,1102.46
ORD104254,CUST3585,East,Grocery,Laptop,Product_4254,9,1091.01,0.0,2021-06-27 06:00:00,Standard,Debit Card,9819.09,2000.39
ORD104255,CUST3160,South,Furniture,Shirt,Product_4255,4,1323.71,0.24,2021-06-27 07:00:00,Express,Net Banking,4024.0784000000003,658.25
ORD104256,CUST3308,West,Electronics,Rice,Product_4256,7,445.67,0.14,2021-06-27 08:00:00,Same Day,Credit Card,2682.9334,526.27
ORD104257,CUST2336,South,Books,Cricket,Product_4257,8,1829.72,0.24,2021-06-27 09:00:00,Same Day,UPI,11124.6976,2007.5
ORD104258,CUST1820,West,Sports,Shirt,Product_4258,5,1326.11,0.18,2021-06-27 10:00:00,Same Day,Net Banking,5437.0509999999995,767.23
ORD104259,CUST1056,East,Furniture,Snacks,Product_4259,1,1269.07,0.25,2021-06-27 11:00:00,Same Day,Debit Card,951.8025,120.44
ORD104260,CUST3615,North,Grocery,Cricket,Product_4260,9,1813.18,0.15,2021-06-27 12:00:00,Same Day,Cash,13870.827000000001,3304.95
ORD104261,CUST3661,South,Sports,Football,Product_4261,6,1819.17,0.03,2021-06-27 13:00:00,Express,Net Banking,10587.5694,2587.47
ORD104262,CUST1114,South,Clothing,Rice,Product_4262,3,314.32,0.19,2021-06-27 14:00:00,Standard,Credit Card,763.7976000000001,137.68
ORD104263,CUST1601,South,Books,Shoes,Product_4263,3,332.9,0.2,2021-06-27 15:00:00,Express,Debit Card,798.96,71.47
ORD104264,CUST2160,West,Grocery,Shoes,Product_4264,1,1535.8,0.19,2021-06-27 16:00:00,Standard,Net Banking,1243.998,173.64
ORD104265,CUST3692,East,Sports,Shoes,Product_4265,8,1915.92,0.24,2021-06-27 17:00:00,Express,Cash,11648.7936,1739.25
ORD104266,CUST3496,South,Electronics,Chair,Product_4266,2,1349.7,0.22,2021-06-27 18:00:00,Standard,UPI,2105.532,424.46
ORD104267,CUST3240,South,Clothing,Shoes,Product_4267,1,852.07,0.13,2021-06-27 19:00:00,Same Day,UPI,741.3009000000001,136.07
ORD104268,CUST1262,North,Grocery,Table,Product_4268,7,1382.77,0.25,2021-06-27 20:00:00,Standard,UPI,7259.5425,1110.44
ORD104269,CUST2238,North,Electronics,Cricket,Product_4269,9,496.18,0.21,2021-06-27 21:00:00,Standard,Debit Card,3527.8398,656.44
